	Dominant_Topic	Topic_Keywords	Num_Documents	Perc_Documents
12389	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12390	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12391	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12392	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12393	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12394	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12395	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12396	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12397	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12398	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12399	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12400	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12401	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12402	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12403	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12404	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12405	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12406	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12407	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12408	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12409	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12410	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12411	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12412	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12413	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12414	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12415	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12416	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12417	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12418	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12419	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12420	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12421	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
12422	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12423	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12424	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12425	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12426	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12427	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12428	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12429	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12430	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12431	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12432	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12433	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12434	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12435	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
12436	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12437	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12438	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12439	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12440	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12441	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12442	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12443	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12444	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12445	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12446	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12447	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12448	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12449	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12450	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12451	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12452	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12453	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12454	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12455	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12456	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12457	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12458	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12459	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12460	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12461	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12462	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12463	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12464	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12465	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12466	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12467	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12468	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12469	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12470	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12471	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12472	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12473	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12474	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12475	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12476	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12477	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12478	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12479	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12480	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12481	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12482	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12483	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12484	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12485	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12486	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12487	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12488	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12489	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12490	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12491	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12492	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12493	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12494	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12495	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12496	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12497	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12498	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12499	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12500	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12501	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12502	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12503	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12504	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12505	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12506	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12507	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12508	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12509	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12510	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12511	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12512	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12513	6.0	wind, max, mph, 15, 17, 20, 16, 18, 19, 13		
12514	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12515	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12516	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12517	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12518	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12519	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12520	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12521	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12522	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12523	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12524	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12525	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12526	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12527	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12528	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12529	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12530	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12531	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12532	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12533	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12534	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12535	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12536	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12537	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12538	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12539	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12540	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12541	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12542	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12543	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
12544	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12545	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12546	20.0	acurite, starting, taylor, shower, acurite2, acurite1, 001, torrent, midnight, 002		
12547	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12548	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12549	13.0	mph, clear, 02, 14, 03, 0, 13, 23, 72°, 25		
12550	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12551	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12552	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12553	12.0	late, early, trace, 0000”, light, 0700, observed, precipitation, data, windshield		
12554	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12555	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12556	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12557	7.0	pm, 3, 2, 4, 11, lot, windy, intermittent, 8, 49		
12558	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12559	14.0	thunder, pm, rain, lightning, early, began, heard, heavier, east, observed		
12560	9.0	low, temp, degree, inch, nw, davis, tb, coco, 002, 39		
12561	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12562	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12563	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12564	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12565	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12566	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12567	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12568	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12569	4.0	gauge, rain, event, read, neighbor, town, wet, empty, broken, 27		
12570	5.0	minute, hour, 9, 10, 45, 24, period, 67, 71, 72		
12571	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12572	18.0	snow, 12, inch, monsoon, recorded, 1, year, ground, water, melted		
12573	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12574	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12575	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12576	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12577	3.0	cloud, high, thin, scattered, distant, breeze, 76°, 81°, 55°, 54°		
12578	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12579	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12580	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12581	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12582	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12583	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12584	17.0	pm, 7, 5, 6, started, 8, 1, 330, 430, 630		
12585	16.0	rain, pm, heavy, 1030, accumulated, 1130, 700, 1100, 1000, 1215		
12586	0.0	hr, collected, late, continuing, ending, began, fall, falling, 0700, ended		
12587	8.0	calm, clear, overcast, 01, cloudy, 78°, 77°, 74°, partly, 79°		
12588	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12589	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12590	10.0	total, day, rainfall, amount, nearby, absent, station, reading, based, 95		
12591	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12592	2.0	light, sprinkle, rain, early, pm, falling, continued, ended, 0530, 0500		
12593	1.0	shower, morning, overnight, thunderstorm, drizzle, yesterday, afternoon, noon, 2, fog		
12594	19.0	storm, hail, area, short, south, small, cell, strong, hit, north		
12595	21.0	raining, time, reading, started, 7am, rained, read, hard, sprinkling, stopped		
12596	15.0	trace, rain, fell, drop, midnight, truchek, measurable, accumulation, start, couple		
12597	11.0	rain, evening, afternoon, night, nice, steady, morning, tstorm, quick, gentle		
